date,total_cases,date_parsed,day,month,year
11/26/2006,13,2006-11-26,26,11,2006
11/27/2006,116,2006-11-27,27,11,2006
11/28/2006,83,2006-11-28,28,11,2006
11/29/2006,99,2006-11-29,29,11,2006
11/30/2006,90,2006-11-30,30,11,2006
12/1/2006,74,2006-12-01,1,12,2006
12/2/2006,20,2006-12-02,2,12,2006
12/3/2006,14,2006-12-03,3,12,2006
12/4/2006,132,2006-12-04,4,12,2006
12/5/2006,100,2006-12-05,5,12,2006
12/6/2006,92,2006-12-06,6,12,2006
12/7/2006,113,2006-12-07,7,12,2006
12/8/2006,88,2006-12-08,8,12,2006
12/9/2006,16,2006-12-09,9,12,2006
12/10/2006,13,2006-12-10,10,12,2006
12/11/2006,132,2006-12-11,11,12,2006
12/12/2006,126,2006-12-12,12,12,2006
12/13/2006,126,2006-12-13,13,12,2006
12/14/2006,126,2006-12-14,14,12,2006
12/15/2006,121,2006-12-15,15,12,2006
12/16/2006,19,2006-12-16,16,12,2006
12/17/2006,12,2006-12-17,17,12,2006
12/18/2006,202,2006-12-18,18,12,2006
12/19/2006,121,2006-12-19,19,12,2006
12/20/2006,104,2006-12-20,20,12,2006
12/21/2006,100,2006-12-21,21,12,2006
12/22/2006,102,2006-12-22,22,12,2006
12/23/2006,15,2006-12-23,23,12,2006
12/24/2006,14,2006-12-24,24,12,2006
12/25/2006,16,2006-12-25,25,12,2006
12/26/2006,156,2006-12-26,26,12,2006
12/27/2006,149,2006-12-27,27,12,2006
12/28/2006,148,2006-12-28,28,12,2006
12/29/2006,122,2006-12-29,29,12,2006
12/30/2006,97,2006-12-30,30,12,2006
12/31/2006,74,2006-12-31,31,12,2006
1/1/2007,12,2007-01-01,1,1,2007
1/2/2007,122,2007-01-02,2,1,2007
1/3/2007,187,2007-01-03,3,1,2007
1/4/2007,157,2007-01-04,4,1,2007
1/5/2007,157,2007-01-05,5,1,2007
1/6/2007,48,2007-01-06,6,1,2007
1/7/2007,24,2007-01-07,7,1,2007
1/8/2007,260,2007-01-08,8,1,2007
1/9/2007,232,2007-01-09,9,1,2007
1/10/2007,211,2007-01-10,10,1,2007
1/11/2007,223,2007-01-11,11,1,2007
1/12/2007,260,2007-01-12,12,1,2007
1/13/2007,42,2007-01-13,13,1,2007
1/14/2007,35,2007-01-14,14,1,2007
1/15/2007,341,2007-01-15,15,1,2007
1/16/2007,254,2007-01-16,16,1,2007
1/17/2007,294,2007-01-17,17,1,2007
1/18/2007,267,2007-01-18,18,1,2007
1/19/2007,327,2007-01-19,19,1,2007
1/20/2007,54,2007-01-20,20,1,2007
1/21/2007,39,2007-01-21,21,1,2007
1/22/2007,480,2007-01-22,22,1,2007
1/23/2007,388,2007-01-23,23,1,2007
1/24/2007,356,2007-01-24,24,1,2007
1/25/2007,408,2007-01-25,25,1,2007
1/26/2007,371,2007-01-26,26,1,2007
1/27/2007,50,2007-01-27,27,1,2007
1/28/2007,69,2007-01-28,28,1,2007
1/29/2007,694,2007-01-29,29,1,2007
1/30/2007,567,2007-01-30,30,1,2007
1/31/2007,559,2007-01-31,31,1,2007
2/1/2007,514,2007-02-01,1,2,2007
2/2/2007,547,2007-02-02,2,2,2007
2/3/2007,113,2007-02-03,3,2,2007
2/4/2007,93,2007-02-04,4,2,2007
2/5/2007,871,2007-02-05,5,2,2007
2/6/2007,753,2007-02-06,6,2,2007
2/7/2007,654,2007-02-07,7,2,2007
2/8/2007,719,2007-02-08,8,2,2007
2/9/2007,681,2007-02-09,9,2,2007
2/10/2007,111,2007-02-10,10,2,2007
2/11/2007,98,2007-02-11,11,2,2007
2/12/2007,1187,2007-02-12,12,2,2007
2/13/2007,1001,2007-02-13,13,2,2007
2/14/2007,892,2007-02-14,14,2,2007
2/15/2007,915,2007-02-15,15,2,2007
2/16/2007,909,2007-02-16,16,2,2007
2/17/2007,153,2007-02-17,17,2,2007
2/18/2007,116,2007-02-18,18,2,2007
2/19/2007,295,2007-02-19,19,2,2007
2/20/2007,139,2007-02-20,20,2,2007
2/21/2007,907,2007-02-21,21,2,2007
2/22/2007,1400,2007-02-22,22,2,2007
2/23/2007,1234,2007-02-23,23,2,2007
2/24/2007,182,2007-02-24,24,2,2007
2/25/2007,162,2007-02-25,25,2,2007
2/26/2007,1682,2007-02-26,26,2,2007
2/27/2007,1338,2007-02-27,27,2,2007
2/28/2007,1265,2007-02-28,28,2,2007
3/1/2007,1313,2007-03-01,1,3,2007
3/2/2007,1189,2007-03-02,2,3,2007
3/3/2007,254,2007-03-03,3,3,2007
3/4/2007,213,2007-03-04,4,3,2007
3/5/2007,2126,2007-03-05,5,3,2007
3/6/2007,1742,2007-03-06,6,3,2007
3/7/2007,1489,2007-03-07,7,3,2007
3/8/2007,1520,2007-03-08,8,3,2007
3/9/2007,1588,2007-03-09,9,3,2007
3/10/2007,537,2007-03-10,10,3,2007
3/11/2007,277,2007-03-11,11,3,2007
3/12/2007,2426,2007-03-12,12,3,2007
3/13/2007,2058,2007-03-13,13,3,2007
3/14/2007,2148,2007-03-14,14,3,2007
3/15/2007,2003,2007-03-15,15,3,2007
3/16/2007,1821,2007-03-16,16,3,2007
3/17/2007,602,2007-03-17,17,3,2007
3/18/2007,420,2007-03-18,18,3,2007
3/19/2007,2427,2007-03-19,19,3,2007
3/20/2007,2149,2007-03-20,20,3,2007
3/21/2007,2140,2007-03-21,21,3,2007
3/22/2007,2274,2007-03-22,22,3,2007
3/23/2007,2252,2007-03-23,23,3,2007
3/24/2007,518,2007-03-24,24,3,2007
3/25/2007,391,2007-03-25,25,3,2007
3/26/2007,3156,2007-03-26,26,3,2007
3/27/2007,2431,2007-03-27,27,3,2007
3/28/2007,2228,2007-03-28,28,3,2007
3/29/2007,2305,2007-03-29,29,3,2007
3/30/2007,2134,2007-03-30,30,3,2007
3/31/2007,490,2007-03-31,31,3,2007
4/1/2007,421,2007-04-01,1,4,2007
4/2/2007,3161,2007-04-02,2,4,2007
4/3/2007,2434,2007-04-03,3,4,2007
4/4/2007,2223,2007-04-04,4,4,2007
4/5/2007,1416,2007-04-05,5,4,2007
4/6/2007,458,2007-04-06,6,4,2007
4/7/2007,473,2007-04-07,7,4,2007
4/8/2007,392,2007-04-08,8,4,2007
4/9/2007,3416,2007-04-09,9,4,2007
4/10/2007,2562,2007-04-10,10,4,2007
4/11/2007,2330,2007-04-11,11,4,2007
4/12/2007,2296,2007-04-12,12,4,2007
4/13/2007,2230,2007-04-13,13,4,2007
4/14/2007,555,2007-04-14,14,4,2007
4/15/2007,541,2007-04-15,15,4,2007
4/16/2007,3325,2007-04-16,16,4,2007
4/17/2007,2268,2007-04-17,17,4,2007
4/18/2007,2314,2007-04-18,18,4,2007
4/19/2007,2169,2007-04-19,19,4,2007
4/20/2007,2330,2007-04-20,20,4,2007
4/21/2007,478,2007-04-21,21,4,2007
4/22/2007,511,2007-04-22,22,4,2007
4/23/2007,3012,2007-04-23,23,4,2007
4/24/2007,2456,2007-04-24,24,4,2007
4/25/2007,2329,2007-04-25,25,4,2007
4/26/2007,2112,2007-04-26,26,4,2007
4/27/2007,1987,2007-04-27,27,4,2007
4/28/2007,446,2007-04-28,28,4,2007
4/29/2007,406,2007-04-29,29,4,2007
4/30/2007,1236,2007-04-30,30,4,2007
5/1/2007,366,2007-05-01,1,5,2007
5/2/2007,2733,2007-05-02,2,5,2007
5/3/2007,2181,2007-05-03,3,5,2007
5/4/2007,1776,2007-05-04,4,5,2007
5/5/2007,449,2007-05-05,5,5,2007
5/6/2007,371,2007-05-06,6,5,2007
5/7/2007,2288,2007-05-07,7,5,2007
5/8/2007,1875,2007-05-08,8,5,2007
5/9/2007,1397,2007-05-09,9,5,2007
5/10/2007,1320,2007-05-10,10,5,2007
5/11/2007,1061,2007-05-11,11,5,2007
5/12/2007,301,2007-05-12,12,5,2007
5/13/2007,244,2007-05-13,13,5,2007
5/14/2007,1991,2007-05-14,14,5,2007
5/15/2007,1482,2007-05-15,15,5,2007
5/16/2007,1338,2007-05-16,16,5,2007
5/17/2007,1275,2007-05-17,17,5,2007
5/18/2007,1239,2007-05-18,18,5,2007
5/19/2007,200,2007-05-19,19,5,2007
5/20/2007,209,2007-05-20,20,5,2007
5/21/2007,1529,2007-05-21,21,5,2007
5/22/2007,996,2007-05-22,22,5,2007
5/23/2007,795,2007-05-23,23,5,2007
5/24/2007,780,2007-05-24,24,5,2007
5/25/2007,643,2007-05-25,25,5,2007
5/26/2007,144,2007-05-26,26,5,2007
5/27/2007,126,2007-05-27,27,5,2007
5/28/2007,1094,2007-05-28,28,5,2007
5/29/2007,740,2007-05-29,29,5,2007
5/30/2007,579,2007-05-30,30,5,2007
5/31/2007,574,2007-05-31,31,5,2007
6/1/2007,526,2007-06-01,1,6,2007
6/2/2007,98,2007-06-02,2,6,2007
6/3/2007,86,2007-06-03,3,6,2007
6/4/2007,583,2007-06-04,4,6,2007
6/5/2007,462,2007-06-05,5,6,2007
6/6/2007,329,2007-06-06,6,6,2007
6/7/2007,85,2007-06-07,7,6,2007
6/8/2007,137,2007-06-08,8,6,2007
6/9/2007,58,2007-06-09,9,6,2007
6/10/2007,72,2007-06-10,10,6,2007
6/11/2007,565,2007-06-11,11,6,2007
6/12/2007,411,2007-06-12,12,6,2007
6/13/2007,304,2007-06-13,13,6,2007
6/14/2007,394,2007-06-14,14,6,2007
6/15/2007,321,2007-06-15,15,6,2007
6/16/2007,55,2007-06-16,16,6,2007
6/17/2007,57,2007-06-17,17,6,2007
6/18/2007,361,2007-06-18,18,6,2007
6/19/2007,319,2007-06-19,19,6,2007
6/20/2007,367,2007-06-20,20,6,2007
6/21/2007,268,2007-06-21,21,6,2007
6/22/2007,209,2007-06-22,22,6,2007
6/23/2007,38,2007-06-23,23,6,2007
6/24/2007,57,2007-06-24,24,6,2007
6/25/2007,347,2007-06-25,25,6,2007
6/26/2007,284,2007-06-26,26,6,2007
6/27/2007,229,2007-06-27,27,6,2007
6/28/2007,219,2007-06-28,28,6,2007
6/29/2007,216,2007-06-29,29,6,2007
6/30/2007,28,2007-06-30,30,6,2007
7/1/2007,40,2007-07-01,1,7,2007
7/2/2007,255,2007-07-02,2,7,2007
7/3/2007,209,2007-07-03,3,7,2007
7/4/2007,186,2007-07-04,4,7,2007
7/5/2007,203,2007-07-05,5,7,2007
7/6/2007,198,2007-07-06,6,7,2007
7/7/2007,72,2007-07-07,7,7,2007
7/8/2007,22,2007-07-08,8,7,2007
7/9/2007,57,2007-07-09,9,7,2007
7/10/2007,241,2007-07-10,10,7,2007
7/11/2007,182,2007-07-11,11,7,2007
7/12/2007,169,2007-07-12,12,7,2007
7/13/2007,167,2007-07-13,13,7,2007
7/14/2007,34,2007-07-14,14,7,2007
7/15/2007,38,2007-07-15,15,7,2007
7/16/2007,178,2007-07-16,16,7,2007
7/17/2007,173,2007-07-17,17,7,2007
7/18/2007,144,2007-07-18,18,7,2007
7/19/2007,124,2007-07-19,19,7,2007
7/20/2007,99,2007-07-20,20,7,2007
7/21/2007,42,2007-07-21,21,7,2007
7/22/2007,17,2007-07-22,22,7,2007
7/23/2007,141,2007-07-23,23,7,2007
7/24/2007,128,2007-07-24,24,7,2007
7/25/2007,121,2007-07-25,25,7,2007
7/26/2007,92,2007-07-26,26,7,2007
7/27/2007,111,2007-07-27,27,7,2007
7/28/2007,8,2007-07-28,28,7,2007
7/29/2007,14,2007-07-29,29,7,2007
7/30/2007,114,2007-07-30,30,7,2007
7/31/2007,87,2007-07-31,31,7,2007
8/1/2007,121,2007-08-01,1,8,2007
8/2/2007,78,2007-08-02,2,8,2007
8/3/2007,75,2007-08-03,3,8,2007
8/4/2007,14,2007-08-04,4,8,2007
8/5/2007,11,2007-08-05,5,8,2007
8/6/2007,76,2007-08-06,6,8,2007
8/7/2007,100,2007-08-07,7,8,2007
8/8/2007,80,2007-08-08,8,8,2007
8/9/2007,93,2007-08-09,9,8,2007
8/10/2007,112,2007-08-10,10,8,2007
8/11/2007,13,2007-08-11,11,8,2007
8/12/2007,16,2007-08-12,12,8,2007
8/13/2007,136,2007-08-13,13,8,2007
8/14/2007,68,2007-08-14,14,8,2007
8/15/2007,66,2007-08-15,15,8,2007
8/16/2007,69,2007-08-16,16,8,2007
8/17/2007,55,2007-08-17,17,8,2007
8/18/2007,11,2007-08-18,18,8,2007
8/19/2007,15,2007-08-19,19,8,2007
8/20/2007,88,2007-08-20,20,8,2007
8/21/2007,73,2007-08-21,21,8,2007
8/22/2007,62,2007-08-22,22,8,2007
8/23/2007,83,2007-08-23,23,8,2007
8/24/2007,62,2007-08-24,24,8,2007
8/25/2007,13,2007-08-25,25,8,2007
8/26/2007,13,2007-08-26,26,8,2007
8/27/2007,101,2007-08-27,27,8,2007
8/28/2007,74,2007-08-28,28,8,2007
8/29/2007,73,2007-08-29,29,8,2007
8/30/2007,80,2007-08-30,30,8,2007
8/31/2007,73,2007-08-31,31,8,2007
9/1/2007,17,2007-09-01,1,9,2007
9/2/2007,19,2007-09-02,2,9,2007
9/3/2007,96,2007-09-03,3,9,2007
9/4/2007,90,2007-09-04,4,9,2007
9/5/2007,93,2007-09-05,5,9,2007
9/6/2007,116,2007-09-06,6,9,2007
9/7/2007,20,2007-09-07,7,9,2007
9/8/2007,19,2007-09-08,8,9,2007
9/9/2007,18,2007-09-09,9,9,2007
9/10/2007,112,2007-09-10,10,9,2007
9/11/2007,102,2007-09-11,11,9,2007
9/12/2007,84,2007-09-12,12,9,2007
9/13/2007,92,2007-09-13,13,9,2007
9/14/2007,87,2007-09-14,14,9,2007
9/15/2007,15,2007-09-15,15,9,2007
9/16/2007,16,2007-09-16,16,9,2007
9/17/2007,124,2007-09-17,17,9,2007
9/18/2007,96,2007-09-18,18,9,2007
9/19/2007,81,2007-09-19,19,9,2007
9/20/2007,91,2007-09-20,20,9,2007
9/21/2007,93,2007-09-21,21,9,2007
9/22/2007,16,2007-09-22,22,9,2007
9/23/2007,8,2007-09-23,23,9,2007
9/24/2007,98,2007-09-24,24,9,2007
9/25/2007,83,2007-09-25,25,9,2007
9/26/2007,79,2007-09-26,26,9,2007
9/27/2007,93,2007-09-27,27,9,2007
9/28/2007,91,2007-09-28,28,9,2007
9/29/2007,18,2007-09-29,29,9,2007
9/30/2007,12,2007-09-30,30,9,2007
10/1/2007,118,2007-10-01,1,10,2007
10/2/2007,87,2007-10-02,2,10,2007
10/3/2007,99,2007-10-03,3,10,2007
10/4/2007,98,2007-10-04,4,10,2007
10/5/2007,95,2007-10-05,5,10,2007
10/6/2007,24,2007-10-06,6,10,2007
10/7/2007,20,2007-10-07,7,10,2007
10/8/2007,92,2007-10-08,8,10,2007
10/9/2007,113,2007-10-09,9,10,2007
10/10/2007,129,2007-10-10,10,10,2007
10/11/2007,107,2007-10-11,11,10,2007
10/12/2007,21,2007-10-12,12,10,2007
10/13/2007,16,2007-10-13,13,10,2007
10/14/2007,18,2007-10-14,14,10,2007
10/15/2007,182,2007-10-15,15,10,2007
10/16/2007,170,2007-10-16,16,10,2007
10/17/2007,216,2007-10-17,17,10,2007
10/18/2007,172,2007-10-18,18,10,2007
10/19/2007,171,2007-10-19,19,10,2007
10/20/2007,29,2007-10-20,20,10,2007
10/21/2007,26,2007-10-21,21,10,2007
10/22/2007,269,2007-10-22,22,10,2007
10/23/2007,199,2007-10-23,23,10,2007
10/24/2007,171,2007-10-24,24,10,2007
10/25/2007,163,2007-10-25,25,10,2007
10/26/2007,158,2007-10-26,26,10,2007
10/27/2007,31,2007-10-27,27,10,2007
10/28/2007,23,2007-10-28,28,10,2007
10/29/2007,301,2007-10-29,29,10,2007
10/30/2007,250,2007-10-30,30,10,2007
10/31/2007,262,2007-10-31,31,10,2007
11/1/2007,208,2007-11-01,1,11,2007
11/2/2007,31,2007-11-02,2,11,2007
11/3/2007,22,2007-11-03,3,11,2007
11/4/2007,37,2007-11-04,4,11,2007
11/5/2007,243,2007-11-05,5,11,2007
11/6/2007,165,2007-11-06,6,11,2007
11/7/2007,191,2007-11-07,7,11,2007
11/8/2007,208,2007-11-08,8,11,2007
11/9/2007,172,2007-11-09,9,11,2007
11/10/2007,30,2007-11-10,10,11,2007
11/11/2007,29,2007-11-11,11,11,2007
11/12/2007,232,2007-11-12,12,11,2007
11/13/2007,192,2007-11-13,13,11,2007
11/14/2007,197,2007-11-14,14,11,2007
11/15/2007,30,2007-11-15,15,11,2007
11/16/2007,56,2007-11-16,16,11,2007
11/17/2007,36,2007-11-17,17,11,2007
11/18/2007,31,2007-11-18,18,11,2007
11/19/2007,280,2007-11-19,19,11,2007
11/20/2007,156,2007-11-20,20,11,2007
11/21/2007,278,2007-11-21,21,11,2007
11/22/2007,258,2007-11-22,22,11,2007
11/23/2007,276,2007-11-23,23,11,2007
11/24/2007,51,2007-11-24,24,11,2007
11/25/2007,45,2007-11-25,25,11,2007
11/26/2007,386,2007-11-26,26,11,2007
11/27/2007,298,2007-11-27,27,11,2007
11/28/2007,246,2007-11-28,28,11,2007
11/29/2007,218,2007-11-29,29,11,2007
11/30/2007,231,2007-11-30,30,11,2007
12/1/2007,40,2007-12-01,1,12,2007
12/2/2007,28,2007-12-02,2,12,2007
12/3/2007,330,2007-12-03,3,12,2007
12/4/2007,231,2007-12-04,4,12,2007
12/5/2007,216,2007-12-05,5,12,2007
12/6/2007,235,2007-12-06,6,12,2007
12/7/2007,195,2007-12-07,7,12,2007
12/8/2007,40,2007-12-08,8,12,2007
12/9/2007,25,2007-12-09,9,12,2007
12/10/2007,290,2007-12-10,10,12,2007
12/11/2007,210,2007-12-11,11,12,2007
12/12/2007,155,2007-12-12,12,12,2007
12/13/2007,187,2007-12-13,13,12,2007
12/14/2007,214,2007-12-14,14,12,2007
12/15/2007,39,2007-12-15,15,12,2007
12/16/2007,40,2007-12-16,16,12,2007
12/17/2007,265,2007-12-17,17,12,2007
12/18/2007,234,2007-12-18,18,12,2007
12/19/2007,196,2007-12-19,19,12,2007
12/20/2007,175,2007-12-20,20,12,2007
12/21/2007,168,2007-12-21,21,12,2007
12/22/2007,41,2007-12-22,22,12,2007
12/23/2007,31,2007-12-23,23,12,2007
12/24/2007,47,2007-12-24,24,12,2007
12/25/2007,25,2007-12-25,25,12,2007
12/26/2007,217,2007-12-26,26,12,2007
12/27/2007,200,2007-12-27,27,12,2007
12/28/2007,183,2007-12-28,28,12,2007
12/29/2007,50,2007-12-29,29,12,2007
12/30/2007,47,2007-12-30,30,12,2007
12/31/2007,64,2007-12-31,31,12,2007
1/1/2008,26,2008-01-01,1,1,2008
1/2/2008,213,2008-01-02,2,1,2008
1/3/2008,249,2008-01-03,3,1,2008
1/4/2008,245,2008-01-04,4,1,2008
1/5/2008,44,2008-01-05,5,1,2008
1/6/2008,31,2008-01-06,6,1,2008
1/7/2008,261,2008-01-07,7,1,2008
1/8/2008,248,2008-01-08,8,1,2008
1/9/2008,253,2008-01-09,9,1,2008
1/10/2008,270,2008-01-10,10,1,2008
1/11/2008,268,2008-01-11,11,1,2008
1/12/2008,44,2008-01-12,12,1,2008
1/13/2008,37,2008-01-13,13,1,2008
1/14/2008,397,2008-01-14,14,1,2008
1/15/2008,308,2008-01-15,15,1,2008
1/16/2008,309,2008-01-16,16,1,2008
1/17/2008,257,2008-01-17,17,1,2008
1/18/2008,292,2008-01-18,18,1,2008
1/19/2008,51,2008-01-19,19,1,2008
1/20/2008,48,2008-01-20,20,1,2008
1/21/2008,326,2008-01-21,21,1,2008
1/22/2008,267,2008-01-22,22,1,2008
1/23/2008,244,2008-01-23,23,1,2008
1/24/2008,267,2008-01-24,24,1,2008
1/25/2008,241,2008-01-25,25,1,2008
1/26/2008,47,2008-01-26,26,1,2008
1/27/2008,24,2008-01-27,27,1,2008
1/28/2008,345,2008-01-28,28,1,2008
1/29/2008,203,2008-01-29,29,1,2008
1/30/2008,255,2008-01-30,30,1,2008
1/31/2008,216,2008-01-31,31,1,2008
2/1/2008,273,2008-02-01,1,2,2008
2/2/2008,46,2008-02-02,2,2,2008
2/3/2008,43,2008-02-03,3,2,2008
2/4/2008,63,2008-02-04,4,2,2008
2/5/2008,30,2008-02-05,5,2,2008
2/6/2008,220,2008-02-06,6,2,2008
2/7/2008,283,2008-02-07,7,2,2008
2/8/2008,252,2008-02-08,8,2,2008
2/9/2008,51,2008-02-09,9,2,2008
2/10/2008,39,2008-02-10,10,2,2008
2/11/2008,313,2008-02-11,11,2,2008
2/12/2008,266,2008-02-12,12,2,2008
2/13/2008,269,2008-02-13,13,2,2008
2/14/2008,279,2008-02-14,14,2,2008
2/15/2008,269,2008-02-15,15,2,2008
2/16/2008,68,2008-02-16,16,2,2008
2/17/2008,44,2008-02-17,17,2,2008
2/18/2008,355,2008-02-18,18,2,2008
2/19/2008,308,2008-02-19,19,2,2008
2/20/2008,299,2008-02-20,20,2,2008
2/21/2008,272,2008-02-21,21,2,2008
2/22/2008,287,2008-02-22,22,2,2008
2/23/2008,57,2008-02-23,23,2,2008
2/24/2008,46,2008-02-24,24,2,2008
2/25/2008,404,2008-02-25,25,2,2008
2/26/2008,345,2008-02-26,26,2,2008
2/27/2008,322,2008-02-27,27,2,2008
2/28/2008,307,2008-02-28,28,2,2008
2/29/2008,278,2008-02-29,29,2,2008
3/1/2008,52,2008-03-01,1,3,2008
3/2/2008,45,2008-03-02,2,3,2008
3/3/2008,408,2008-03-03,3,3,2008
3/4/2008,360,2008-03-04,4,3,2008
3/5/2008,363,2008-03-05,5,3,2008
3/6/2008,363,2008-03-06,6,3,2008
3/7/2008,341,2008-03-07,7,3,2008
3/8/2008,63,2008-03-08,8,3,2008
3/9/2008,52,2008-03-09,9,3,2008
3/10/2008,435,2008-03-10,10,3,2008
3/11/2008,360,2008-03-11,11,3,2008
3/12/2008,310,2008-03-12,12,3,2008
3/13/2008,268,2008-03-13,13,3,2008
3/14/2008,312,2008-03-14,14,3,2008
3/15/2008,55,2008-03-15,15,3,2008
3/16/2008,49,2008-03-16,16,3,2008
3/17/2008,365,2008-03-17,17,3,2008
3/18/2008,321,2008-03-18,18,3,2008
3/19/2008,380,2008-03-19,19,3,2008
3/20/2008,303,2008-03-20,20,3,2008
3/21/2008,86,2008-03-21,21,3,2008
3/22/2008,85,2008-03-22,22,3,2008
3/23/2008,79,2008-03-23,23,3,2008
3/24/2008,901,2008-03-24,24,3,2008
3/25/2008,915,2008-03-25,25,3,2008
3/26/2008,1116,2008-03-26,26,3,2008
3/27/2008,1144,2008-03-27,27,3,2008
3/28/2008,1177,2008-03-28,28,3,2008
3/29/2008,197,2008-03-29,29,3,2008
3/30/2008,185,2008-03-30,30,3,2008
3/31/2008,1515,2008-03-31,31,3,2008
4/1/2008,1404,2008-04-01,1,4,2008
4/2/2008,1279,2008-04-02,2,4,2008
4/3/2008,1297,2008-04-03,3,4,2008
4/4/2008,1223,2008-04-04,4,4,2008
4/5/2008,215,2008-04-05,5,4,2008
4/6/2008,179,2008-04-06,6,4,2008
4/7/2008,1535,2008-04-07,7,4,2008
4/8/2008,1311,2008-04-08,8,4,2008
4/9/2008,1247,2008-04-09,9,4,2008
4/10/2008,1409,2008-04-10,10,4,2008
4/11/2008,1211,2008-04-11,11,4,2008
4/12/2008,266,2008-04-12,12,4,2008
4/13/2008,168,2008-04-13,13,4,2008
4/14/2008,1553,2008-04-14,14,4,2008
4/15/2008,1097,2008-04-15,15,4,2008
4/16/2008,1033,2008-04-16,16,4,2008
4/17/2008,1011,2008-04-17,17,4,2008
4/18/2008,940,2008-04-18,18,4,2008
4/19/2008,170,2008-04-19,19,4,2008
4/20/2008,128,2008-04-20,20,4,2008
4/21/2008,157,2008-04-21,21,4,2008
4/22/2008,1260,2008-04-22,22,4,2008
4/23/2008,1025,2008-04-23,23,4,2008
4/24/2008,864,2008-04-24,24,4,2008
4/25/2008,917,2008-04-25,25,4,2008
4/26/2008,168,2008-04-26,26,4,2008
4/27/2008,144,2008-04-27,27,4,2008
4/28/2008,1144,2008-04-28,28,4,2008
4/29/2008,840,2008-04-29,29,4,2008
4/30/2008,722,2008-04-30,30,4,2008
5/1/2008,118,2008-05-01,1,5,2008
5/2/2008,165,2008-05-02,2,5,2008
5/3/2008,84,2008-05-03,3,5,2008
5/4/2008,68,2008-05-04,4,5,2008
5/5/2008,756,2008-05-05,5,5,2008
5/6/2008,502,2008-05-06,6,5,2008
5/7/2008,370,2008-05-07,7,5,2008
5/8/2008,340,2008-05-08,8,5,2008
5/9/2008,368,2008-05-09,9,5,2008
5/10/2008,61,2008-05-10,10,5,2008
5/11/2008,29,2008-05-11,11,5,2008
5/12/2008,442,2008-05-12,12,5,2008
5/13/2008,327,2008-05-13,13,5,2008
5/14/2008,327,2008-05-14,14,5,2008
5/15/2008,308,2008-05-15,15,5,2008
5/16/2008,281,2008-05-16,16,5,2008
5/17/2008,49,2008-05-17,17,5,2008
5/18/2008,68,2008-05-18,18,5,2008
5/19/2008,452,2008-05-19,19,5,2008
5/20/2008,351,2008-05-20,20,5,2008
5/21/2008,296,2008-05-21,21,5,2008
5/22/2008,54,2008-05-22,22,5,2008
5/23/2008,101,2008-05-23,23,5,2008
5/24/2008,50,2008-05-24,24,5,2008
5/25/2008,36,2008-05-25,25,5,2008
5/26/2008,389,2008-05-26,26,5,2008
5/27/2008,296,2008-05-27,27,5,2008
5/28/2008,309,2008-05-28,28,5,2008
5/29/2008,211,2008-05-29,29,5,2008
5/30/2008,187,2008-05-30,30,5,2008
5/31/2008,32,2008-05-31,31,5,2008
6/1/2008,24,2008-06-01,1,6,2008
6/2/2008,229,2008-06-02,2,6,2008
6/3/2008,195,2008-06-03,3,6,2008
6/4/2008,155,2008-06-04,4,6,2008
6/5/2008,161,2008-06-05,5,6,2008
6/6/2008,168,2008-06-06,6,6,2008
6/7/2008,29,2008-06-07,7,6,2008
6/8/2008,21,2008-06-08,8,6,2008
6/9/2008,244,2008-06-09,9,6,2008
6/10/2008,204,2008-06-10,10,6,2008
6/11/2008,187,2008-06-11,11,6,2008
6/12/2008,148,2008-06-12,12,6,2008
6/13/2008,131,2008-06-13,13,6,2008
6/14/2008,32,2008-06-14,14,6,2008
6/15/2008,26,2008-06-15,15,6,2008
6/16/2008,171,2008-06-16,16,6,2008
6/17/2008,146,2008-06-17,17,6,2008
6/18/2008,133,2008-06-18,18,6,2008
6/19/2008,116,2008-06-19,19,6,2008
6/20/2008,116,2008-06-20,20,6,2008
6/21/2008,44,2008-06-21,21,6,2008
6/22/2008,19,2008-06-22,22,6,2008
6/23/2008,151,2008-06-23,23,6,2008
6/24/2008,85,2008-06-24,24,6,2008
6/25/2008,89,2008-06-25,25,6,2008
6/26/2008,123,2008-06-26,26,6,2008
6/27/2008,82,2008-06-27,27,6,2008
6/28/2008,18,2008-06-28,28,6,2008
6/29/2008,23,2008-06-29,29,6,2008
6/30/2008,128,2008-06-30,30,6,2008
7/1/2008,83,2008-07-01,1,7,2008
7/2/2008,118,2008-07-02,2,7,2008
7/3/2008,102,2008-07-03,3,7,2008
7/4/2008,104,2008-07-04,4,7,2008
7/5/2008,20,2008-07-05,5,7,2008
7/6/2008,19,2008-07-06,6,7,2008
7/7/2008,108,2008-07-07,7,7,2008
7/8/2008,87,2008-07-08,8,7,2008
7/9/2008,14,2008-07-09,9,7,2008
7/10/2008,89,2008-07-10,10,7,2008
7/11/2008,53,2008-07-11,11,7,2008
7/12/2008,17,2008-07-12,12,7,2008
7/13/2008,9,2008-07-13,13,7,2008
7/14/2008,84,2008-07-14,14,7,2008
7/15/2008,90,2008-07-15,15,7,2008
7/16/2008,58,2008-07-16,16,7,2008
7/17/2008,59,2008-07-17,17,7,2008
7/18/2008,49,2008-07-18,18,7,2008
7/19/2008,17,2008-07-19,19,7,2008
7/20/2008,8,2008-07-20,20,7,2008
7/21/2008,84,2008-07-21,21,7,2008
