date,temp_max,temp_med,precip_tot,rel_humid_med
2000-10-06,36.78320785756547,33.104887071808925,57.14105444338461,45.77374762543606
2000-10-07,36.7041856674371,33.0337671006934,61.20604254102427,46.02697043566727
2000-10-08,36.62516347730874,32.96264712957786,65.27103063866393,46.28019324589847
2000-10-09,36.54614128718037,32.89152715846233,69.33601873630359,46.53341605612968
2000-10-10,36.467119097052,32.8204071873468,73.40100683394324,46.78663886636088
2000-10-11,36.38809690692363,32.749287216231274,77.46599493158291,47.03986167659208
2000-10-12,36.30907471679527,32.67816724511574,81.53098302922257,47.29308448682328
2000-10-13,36.230052526666896,32.60704727400021,85.59597112686222,47.54630729705449
2000-10-14,36.09887316088898,32.488985844800084,91.39393076858266,47.92443739660718
2000-10-15,35.96769379511107,32.37092441559996,97.19189041030312,48.30256749615987
2000-10-16,35.83651442933315,32.25286298639983,102.98985005202356,48.68069759571256
2000-10-17,35.70533506355524,32.134801557199715,108.787809693744,49.05882769526525
2000-10-18,35.57415569777732,32.01674012799959,114.58576933546443,49.436957794817936
2000-10-19,35.44297633199941,31.898678698799465,120.38372897718487,49.81508789437062
2000-10-20,35.31179696622149,31.78061726959934,126.18168861890534,50.19321799392331
2000-10-21,35.17040647508893,31.65336582758004,132.25174422773665,50.61190507015639
2000-10-22,35.02901598395638,31.52611438556073,138.32179983656798,51.03059214638947
2000-10-23,34.887625492823815,31.39886294354143,144.3918554453993,51.44927922262255
2000-10-24,34.746235001691254,31.271611501522127,150.46191105423063,51.86796629885563
2000-10-25,34.60484451055869,31.144360059502823,156.53196666306195,52.286653375088704
2000-10-26,34.46345401942614,31.01710861748352,162.60202227189328,52.70534045132179
2000-10-27,34.322063528293576,30.88985717546422,168.6720778807246,53.12402752755487
2000-10-28,34.21236743190471,30.79113068871424,173.55467629030713,53.498990336962976
2000-10-29,34.10267133551584,30.69240420196425,178.43727469988966,53.873953146371086
2000-10-30,33.99297523912697,30.593677715214277,183.31987310947216,54.2489159557792
2000-10-31,33.8832791427381,30.494951228464288,188.2024715190547,54.623878765187314
2000-11-01,33.77358304634923,30.396224741714303,193.08506992863724,54.998841574595424
2000-11-02,33.66388694996036,30.297498254964324,197.96766833821977,55.373804384003535
2000-11-03,33.55419085357149,30.198771768214343,202.8502667478023,55.748767193411645
2000-11-04,33.50281162150106,30.152530459350952,205.5845069050345,56.02176895268027
2000-11-05,33.45143238943063,30.10628915048757,208.3187470622666,56.29477071194889
2000-11-06,33.4000531573602,30.060047841624176,211.0529872194988,56.56777247121752
2000-11-07,33.34867392528976,30.013806532760785,213.7872273767309,56.84077423048614
2000-11-08,33.29729469321933,29.967565223897395,216.52146753396303,57.11377598975477
2000-11-09,33.2459154611489,29.92132391503401,219.2557076911952,57.38677774902339
2000-11-10,33.194536229078466,29.87508260617062,221.98994784842736,57.65977950829201
2000-11-11,33.18991435260723,29.87092291734651,222.86072214538973,57.83765087677136
2000-11-12,33.18529247613599,29.866763228522395,223.73149644235207,58.0155222452507
2000-11-13,33.18067059966476,29.862603539698284,224.60227073931443,58.193393613730045
2000-11-14,33.17604872319352,29.85844385087417,225.4730450362768,58.3712649822094
2000-11-15,33.171426846722284,29.85428416205006,226.3438193332392,58.54913635068874
2000-11-16,33.16680497025104,29.850124473225947,227.2145936302015,58.727007719168085
2000-11-17,33.16218309377981,29.84596478440184,228.08536792716387,58.90487908764743
2000-11-18,33.18689421808988,29.86820479628089,227.56892570372156,59.00444524446673
2000-11-19,33.211605342399935,29.890444808159945,227.0524834802792,59.10401140128603
2000-11-20,33.23631646671,29.912684820039,226.5360412568368,59.20357755810533
2000-11-21,33.26102759102006,29.934924831918057,226.01959903339448,59.30314371492462
2000-11-22,33.285738715330126,29.957164843797116,225.5031568099521,59.40270987174392
2000-11-23,33.310449839640185,29.979404855676165,224.98671458650972,59.50227602856322
2000-11-24,33.33516096395025,30.00164486755522,224.4702723630674,59.60184218538252
2000-11-25,33.37178073422371,30.034602660801333,223.04286295908545,59.63992830967102
2000-11-26,33.408400504497166,30.06756045404745,221.6154535551035,59.678014433959525
2000-11-27,33.44502027477063,30.10051824729356,220.18804415112157,59.71610055824802
2000-11-28,33.48164004504408,30.133476040539676,218.7606347471396,59.75418668253652
2000-11-29,33.51825981531754,30.166433833785785,217.33322534315764,59.79227280682502
2000-11-30,33.554879585591,30.1993916270319,215.90581593917568,59.83035893111352
2000-12-01,33.59149935586446,30.232349420278013,214.47840653519373,59.86844505540202
2000-12-02,33.62412209594681,30.26170988635213,212.60133302070443,59.8633349073914
2000-12-03,33.656744836029155,30.29107035242624,210.72425950621516,59.85822475938077
2000-12-04,33.68936757611151,30.320430818500355,208.84718599172584,59.85311461137015
2000-12-05,33.72199031619385,30.34979128457447,206.97011247723657,59.84800446335952
2000-12-06,33.754613056276206,30.37915175064858,205.09303896274727,59.8428943153489
2000-12-07,33.78723579635855,30.4085122167227,203.215965448258,59.83778416733827
2000-12-08,33.819858536440904,30.43787268279681,201.33889193376868,59.83267401932765
2000-12-09,33.843672424586295,30.45930518212766,199.3642757951849,59.81330620466471
2000-12-10,33.86748631273168,30.480737681458518,197.3896596566012,59.79393839000177
2000-12-11,33.89130020087707,30.502170180789363,195.4150435180174,59.77457057533884
2000-12-12,33.91511408902246,30.523602680120216,193.44042737943363,59.7552027606759
2000-12-13,33.93892797716785,30.545035179451062,191.46581124084983,59.735834946012965
2000-12-14,33.962741865313234,30.56646767878192,189.4911951022661,59.71646713135002
2000-12-15,33.986555753458624,30.58790017811277,187.51657896368235,59.69709931668709
2000-12-16,34.00167079857217,30.60150371871496,185.7481028630928,59.69713950366194
2000-12-17,34.01678584368572,30.61510725931715,183.9796267625032,59.6971796906368
2000-12-18,34.031900888799264,30.62871079991934,182.21115066191365,59.69721987761165
2000-12-19,34.0470159339128,30.64231434052153,180.4426745613241,59.69726006458651
2000-12-20,34.06213097902635,30.65591788112372,178.67419846073454,59.697300251561366
2000-12-21,34.077246024139896,30.66952142172591,176.90572236014498,59.697340438536216
2000-12-22,34.09236106925344,30.6831249623281,175.1372462595554,59.69738062551107
2000-12-23,34.09890943516861,30.689018491651748,173.87837481849476,59.7505157606214
2000-12-24,34.105457801083766,30.694912020975394,172.61950337743409,59.80365089573172
2000-12-25,34.11200616699893,30.70080555029904,171.36063193637344,59.856786030842045
